날짜,시간,시간별단가,1호기(와트시)(1_3호),2호기(와트시)(4_6호),3호기(와트시)(7_10호),합계(와트시),합계(킬로와트시),호수위(ELm),해수위(ELm),일시,평균강수량(mm),낙차
2024-02-25,21:00,131.32,12679395.75,13224761.39,6656161.47,32560318.61,32560.32,-1.11,-0.32,2024-02-25 21:00:00,0.0,0.79
2024-02-25,22:00,131.32,0.0,0.0,0.0,0.0,0.0,-1.16,-1.89,2024-02-25 22:00:00,0.0,-0.73
2024-02-25,23:00,107.54,0.0,0.0,0.0,0.0,0.0,-1.84,-2.56,2024-02-25 23:00:00,0.0,-0.72
2024-02-25,00:00,107.54,0.0,0.0,0.0,0.0,0.0,-2.65,-2.8,2024-02-25 00:00:00,0.0,-0.1499999999999999
2024-02-26,01:00,100.75,0.0,0.0,0.0,0.0,0.0,-2.8,-2.68,2024-02-26 01:00:00,0.0,0.11999999999999966
2024-02-26,02:00,97.18,0.0,0.0,0.0,0.0,0.0,-3.09,-2.16,2024-02-26 02:00:00,0.0,0.9299999999999997
2024-02-26,03:00,80.48,2800234.53,3135801.31,0.0,5936035.84,5936.04,-3.01,-0.41,2024-02-26 03:00:00,0.0,2.5999999999999996
2024-02-26,04:00,80.52,43317893.83,41237779.05,24745820.28,109301493.16,109301.49,-2.81,1.4,2024-02-26 04:00:00,0.0,4.21
2024-02-26,05:00,92.37,69702867.12,69475665.24,30644584.67,169823117.03,169823.12,-2.37,3.01,2024-02-26 05:00:00,0.0,5.38
2024-02-26,06:00,119.06,78965988.08,68864263.63,34623999.33,182454251.04,182454.25,-2.03,3.58,2024-02-26 06:00:00,0.0,5.609999999999999
2024-02-26,07:00,119.06,63041983.56,68877917.37,31503373.77,163423274.7,163423.27,-1.45,2.37,2024-02-26 07:00:00,0.0,3.8200000000000003
2024-02-26,08:00,119.06,45211102.88,40869416.9,19480979.31,105561499.09,105561.5,-1.32,0.89,2024-02-26 08:00:00,0.0,2.21
2024-02-26,09:00,164.49,8003184.84,8515345.35,3669293.1,20187823.29,20187.82,-1.33,-0.24,2024-02-26 09:00:00,0.0,1.09
2024-02-26,10:00,164.49,0.0,0.0,0.0,0.0,0.0,-1.2,-1.98,2024-02-26 10:00:00,0.0,-0.78
2024-02-26,11:00,164.49,0.0,0.0,0.0,0.0,0.0,-2.01,-3.8,2024-02-26 11:00:00,0.0,-1.79
2024-02-26,12:00,175.06,0.0,0.0,0.0,0.0,0.0,-2.95,-4.41,2024-02-26 12:00:00,0.0,-1.46
2024-02-26,13:00,162.43,0.0,0.0,0.0,0.0,0.0,-3.35,-3.49,2024-02-26 13:00:00,0.0,-0.14000000000000012
2024-02-26,14:00,162.43,0.0,0.0,0.0,0.0,0.0,-4.07,-2.47,2024-02-26 14:00:00,0.0,1.6
2024-02-26,15:00,162.43,0.0,0.0,0.0,0.0,0.0,-3.23,-1.66,2024-02-26 15:00:00,0.0,1.57
2024-02-26,16:00,162.43,48721351.43,51150905.43,21497897.82,121370154.68,121370.15,-3.02,0.08,2024-02-26 16:00:00,0.0,3.1
2024-02-26,17:00,162.43,67696267.29,71891069.6,37338492.54,176925829.43,176925.83,-2.78,0.45,2024-02-26 17:00:00,0.0,3.23
2024-02-26,18:00,162.43,87102280.65,97768314.86,42600182.99,227470778.5,227470.78,-2.35,2.44,2024-02-26 18:00:00,0.0,4.79
2024-02-26,19:00,155.06,98164820.1,85358437.86,40855713.42,224378971.38,224378.97,-1.81,2.19,2024-02-26 19:00:00,0.0,4.0
2024-02-26,20:00,155.06,71467890.08,71518385.98,32144500.46,175130776.52,175130.78,-1.46,1.06,2024-02-26 20:00:00,0.0,2.52
2024-02-26,21:00,155.06,30244758.59,31656186.34,14112330.31,76013275.24,76013.28,-1.3,0.04,2024-02-26 21:00:00,0.0,1.34
2024-02-26,22:00,155.06,2256215.29,1557996.11,581651.22,4395862.62,4395.86,-1.26,-1.06,2024-02-26 22:00:00,0.0,0.19999999999999996
2024-02-26,23:00,146.73,0.0,0.0,0.0,0.0,0.0,-1.09,-2.36,2024-02-26 23:00:00,0.0,-1.2699999999999998
2024-02-26,00:00,144.25,0.0,0.0,0.0,0.0,0.0,-2.08,-2.97,2024-02-26 00:00:00,0.0,-0.8900000000000001
2024-02-27,01:00,146.33,0.0,0.0,0.0,0.0,0.0,-2.97,-3.22,2024-02-27 01:00:00,0.0,-0.25
2024-02-27,02:00,112.75,0.0,0.0,0.0,0.0,0.0,-3.15,-2.53,2024-02-27 02:00:00,0.0,0.6200000000000001
2024-02-27,03:00,112.75,0.0,0.0,0.0,0.0,0.0,-3.05,-0.52,2024-02-27 03:00:00,0.0,2.53
2024-02-27,04:00,95.81,24833084.19,20892681.35,10165569.56,55891335.1,55891.34,-2.82,-0.05,2024-02-27 04:00:00,0.0,2.77
2024-02-27,05:00,112.28,58410995.42,64303426.56,31465108.92,154179530.9,154179.53,-2.87,2.37,2024-02-27 05:00:00,0.0,5.24
2024-02-27,06:00,112.28,80512096.04,84118985.54,42777114.7,207408196.28,207408.2,-2.19,3.44,2024-02-27 06:00:00,0.0,5.63
2024-02-27,07:00,150.52,89618800.23,83976485.74,38045101.57,211640387.54,211640.39,-1.83,3.9,2024-02-27 07:00:00,0.0,5.73
2024-02-27,08:00,150.52,63693010.51,53260969.3,25977510.49,142931490.3,142931.49,-1.45,2.85,2024-02-27 08:00:00,0.0,4.3
2024-02-27,09:00,156.28,24604938.4,23052538.9,13821078.01,61478555.31,61478.56,-0.89,0.16,2024-02-27 09:00:00,0.0,1.05
2024-02-27,10:00,156.28,0.0,0.0,0.0,0.0,0.0,-1.25,0.07,2024-02-27 10:00:00,0.0,1.32
2024-02-27,11:00,156.6,0.0,0.0,0.0,0.0,0.0,-1.7,-2.74,2024-02-27 11:00:00,0.0,-1.0400000000000003
2024-02-27,12:00,156.6,0.0,0.0,0.0,0.0,0.0,-2.41,-3.04,2024-02-27 12:00:00,0.0,-0.6299999999999999
2024-02-27,13:00,156.6,0.0,0.0,0.0,0.0,0.0,-3.07,-3.71,2024-02-27 13:00:00,0.0,-0.6400000000000001
2024-02-27,14:00,156.6,0.0,0.0,0.0,0.0,0.0,-3.17,-3.01,2024-02-27 14:00:00,0.0,0.16000000000000014
2024-02-27,15:00,156.6,0.0,0.0,0.0,0.0,0.0,-3.04,-2.38,2024-02-27 15:00:00,0.0,0.6600000000000001
2024-02-27,16:00,156.6,25425597.9,22096961.35,12482808.46,60005367.71,60005.37,-3.18,-0.49,2024-02-27 16:00:00,0.0,2.6900000000000004
2024-02-27,17:00,156.6,69271727.99,58501871.47,30674151.19,158447750.65,158447.75,-2.55,0.73,2024-02-27 17:00:00,0.0,3.28
2024-02-27,18:00,156.6,97973864.95,94784746.3,40548197.55,233306808.8,233306.81,-2.17,1.62,2024-02-27 18:00:00,0.0,3.79
2024-02-27,19:00,156.6,94449293.44,82529279.45,46059198.41,223037771.3,223037.77,-1.82,1.95,2024-02-27 19:00:00,0.0,3.77
2024-02-27,20:00,153.25,82770200.8,66710762.25,41204643.92,190685606.97,190685.61,-1.56,2.07,2024-02-27 20:00:00,0.0,3.63
2024-02-27,21:00,148.08,41136520.72,38847666.06,20698932.65,100683119.43,100683.12,-1.29,1.29,2024-02-27 21:00:00,0.0,2.58
2024-02-27,22:00,147.19,8114641.74,8725190.05,4172436.32,21012268.11,21012.27,-1.1,-1.21,2024-02-27 22:00:00,0.0,-0.10999999999999988
2024-02-27,23:00,139.89,0.0,0.0,0.0,0.0,0.0,-1.36,-1.57,2024-02-27 23:00:00,0.0,-0.20999999999999996
2024-02-27,00:00,137.84,0.0,0.0,0.0,0.0,0.0,-1.76,-3.63,2024-02-27 00:00:00,0.0,-1.8699999999999999
2024-02-28,01:00,134.6,0.0,0.0,0.0,0.0,0.0,-2.68,-3.52,2024-02-28 01:00:00,0.0,-0.8399999999999999
2024-02-28,02:00,107.71,0.0,0.0,0.0,0.0,0.0,-3.11,-3.87,2024-02-28 02:00:00,0.0,-0.7600000000000002
2024-02-28,03:00,107.71,0.0,0.0,0.0,0.0,0.0,-2.98,-1.6,2024-02-28 03:00:00,0.0,1.38
2024-02-28,04:00,91.16,0.0,0.0,0.0,0.0,0.0,-3.15,0.47,2024-02-28 04:00:00,0.0,3.62
2024-02-28,05:00,107.84,41404415.34,43241222.46,24930861.77,109576499.57,109576.5,-2.91,1.79,2024-02-28 05:00:00,0.0,4.7
2024-02-28,06:00,107.84,73658315.01,81690919.14,36625457.94,191974692.09,191974.69,-2.39,3.08,2024-02-28 06:00:00,0.0,5.470000000000001
2024-02-28,07:00,134.72,93536660.77,74702614.89,44850171.06,213089446.72,213089.45,-1.81,3.61,2024-02-28 07:00:00,0.0,5.42
2024-02-28,08:00,134.72,78258550.78,84275166.42,34586833.45,197120550.65,197120.55,-1.77,2.44,2024-02-28 08:00:00,0.0,4.21
2024-02-28,09:00,160.11,50612212.46,47656653.05,22474111.32,120742976.83,120742.98,-1.23,0.99,2024-02-28 09:00:00,0.0,2.2199999999999998
2024-02-28,10:00,160.11,10403546.46,10723226.42,4338803.26,25465576.14,25465.58,-1.01,0.46,2024-02-28 10:00:00,0.0,1.47
2024-02-28,11:00,160.11,0.0,0.0,0.0,0.0,0.0,-1.25,-1.64,2024-02-28 11:00:00,0.0,-0.3899999999999999
2024-02-28,12:00,160.11,0.0,0.0,0.0,0.0,0.0,-1.83,-2.88,2024-02-28 12:00:00,0.0,-1.0499999999999998
2024-02-28,13:00,160.11,0.0,0.0,0.0,0.0,0.0,-2.91,-3.25,2024-02-28 13:00:00,0.0,-0.33999999999999986
2024-02-28,14:00,160.11,0.0,0.0,0.0,0.0,0.0,-3.12,-3.88,2024-02-28 14:00:00,0.0,-0.7599999999999998
2024-02-28,15:00,160.11,0.0,0.0,0.0,0.0,0.0,-3.41,-2.51,2024-02-28 15:00:00,0.0,0.9000000000000004
2024-02-28,16:00,160.11,0.0,0.0,0.0,0.0,0.0,-3.0,-1.58,2024-02-28 16:00:00,0.0,1.42
2024-02-28,17:00,160.11,37744452.51,37212300.3,17616959.76,92573712.57,92573.71,-2.93,0.45,2024-02-28 17:00:00,0.0,3.3800000000000003
2024-02-28,18:00,159.22,65394230.85,79021224.3,39547475.84,183962930.99,183962.93,-2.53,1.32,2024-02-28 18:00:00,0.0,3.8499999999999996
2024-02-28,19:00,155.21,97903615.37,81497211.63,48333499.6,227734326.6,227734.33,-1.82,2.16,2024-02-28 19:00:00,0.0,3.9800000000000004
2024-02-28,20:00,155.21,80424277.8,78840539.55,45228788.19,204493605.54,204493.61,-1.84,1.81,2024-02-28 20:00:00,0.0,3.6500000000000004
2024-02-28,21:00,148.57,52470353.85,49133045.85,28410701.68,130014101.38,130014.1,-1.45,1.52,2024-02-28 21:00:00,0.0,2.9699999999999998
2024-02-28,22:00,147.26,20541142.19,20332737.52,7786848.97,48660728.68,48660.73,-1.29,0.57,2024-02-28 22:00:00,0.0,1.8599999999999999
2024-02-28,23:00,145.72,0.0,0.0,0.0,0.0,0.0,-0.72,-1.4,2024-02-28 23:00:00,0.0,-0.6799999999999999
2024-02-28,00:00,141.34,0.0,0.0,0.0,0.0,0.0,-1.21,-2.56,2024-02-28 00:00:00,0.0,-1.35
2024-02-29,01:00,135.3,0.0,0.0,0.0,0.0,0.0,-2.67,-3.58,2024-02-29 01:00:00,0.0,-0.9100000000000001
2024-02-29,02:00,134.82,0.0,0.0,0.0,0.0,0.0,-3.17,-3.67,2024-02-29 02:00:00,0.0,-0.5
2024-02-29,03:00,107.49,0.0,0.0,0.0,0.0,0.0,-3.18,-3.02,2024-02-29 03:00:00,0.0,0.16000000000000014
2024-02-29,04:00,95.87,0.0,0.0,0.0,0.0,0.0,-3.27,-0.78,2024-02-29 04:00:00,0.0,2.49
2024-02-29,05:00,107.92,26063483.53,21944864.61,10183370.26,58191718.4,58191.72,-3.0,0.99,2024-02-29 05:00:00,0.0,3.99
2024-02-29,06:00,127.47,63671920.58,73144806.04,27691133.93,164507860.55,164507.86,-2.57,2.49,2024-02-29 06:00:00,0.0,5.0600000000000005
2024-02-29,07:00,127.47,81611629.35,67312035.61,40102442.47,189026107.43,189026.11,-2.08,3.31,2024-02-29 07:00:00,0.0,5.390000000000001
2024-02-29,08:00,158.24,83071696.53,79748616.52,34476102.64,197296415.69,197296.42,-1.94,3.38,2024-02-29 08:00:00,0.0,5.32
2024-02-29,09:00,158.24,65586910.91,60703066.63,24116001.22,150405978.76,150405.98,-1.42,2.47,2024-02-29 09:00:00,0.0,3.89
2024-02-29,10:00,158.24,27296470.82,24195453.17,12265775.52,63757699.51,63757.7,-1.26,0.41,2024-02-29 10:00:00,0.0,1.67
2024-02-29,11:00,165.47,111663.02,0.0,58264.64,169927.66,169.93,-1.0,-0.95,2024-02-29 11:00:00,0.0,0.050000000000000044
2024-02-29,12:00,165.47,0.0,0.0,0.0,0.0,0.0,-1.68,-2.92,2024-02-29 12:00:00,0.0,-1.24
2024-02-29,13:00,165.47,0.0,0.0,0.0,0.0,0.0,-2.22,-2.92,2024-02-29 13:00:00,0.0,-0.6999999999999997
2024-02-29,14:00,165.47,0.0,0.0,0.0,0.0,0.0,-2.97,-3.24,2024-02-29 14:00:00,0.0,-0.27
2024-02-29,15:00,165.47,0.0,0.0,0.0,0.0,0.0,-2.94,-2.44,2024-02-29 15:00:00,0.0,0.5
2024-02-29,16:00,165.47,0.0,0.0,0.0,0.0,0.0,-3.12,-1.72,2024-02-29 16:00:00,0.0,1.4000000000000001
2024-02-29,17:00,165.47,13663503.15,12276082.65,3839855.29,29779441.09,29779.44,-2.99,-0.84,2024-02-29 17:00:00,0.0,2.1500000000000004
2024-02-29,18:00,159.03,63817484.23,50413912.36,23734571.64,137965968.23,137965.97,-2.59,0.78,2024-02-29 18:00:00,0.0,3.37
2024-02-29,19:00,153.55,81234489.39,68587785.69,35496653.42,185318928.5,185318.93,-2.56,1.61,2024-02-29 19:00:00,0.0,4.17
2024-02-29,20:00,150.69,88383555.94,81080861.52,31678936.09,201143353.55,201143.35,-2.15,1.48,2024-02-29 20:00:00,0.0,3.63
2024-02-29,21:00,147.01,67080661.56,60600472.25,30013339.02,157694472.83,157694.47,-1.53,1.13,2024-02-29 21:00:00,0.0,2.66
2024-02-29,22:00,141.95,34587832.77,26681150.41,12892300.56,74161283.74,74161.28,-1.11,0.03,2024-02-29 22:00:00,0.0,1.1400000000000001
2024-02-29,23:00,136.79,1946045.02,2372823.66,954906.63,5273775.31,5273.78,-0.96,-1.24,2024-02-29 23:00:00,0.0,-0.28
2024-02-29,00:00,135.86,0.0,0.0,0.0,0.0,0.0,-1.45,-1.71,2024-02-29 00:00:00,0.0,-0.26
2024-03-01,01:00,134.95,0.0,0.0,0.0,0.0,0.0,-2.08,-2.97,2024-03-01 01:00:00,0.0,-0.8900000000000001
2024-03-01,02:00,106.82,0.0,0.0,0.0,0.0,0.0,-2.89,-3.7,2024-03-01 02:00:00,0.0,-0.81
2024-03-01,03:00,106.82,0.0,0.0,0.0,0.0,0.0,-3.04,-2.96,2024-03-01 03:00:00,0.0,0.08000000000000007
2024-03-01,04:00,94.55,0.0,0.0,0.0,0.0,0.0,-3.09,-3.01,2024-03-01 04:00:00,0.0,0.08000000000000007
2024-03-01,05:00,88.89,3100911.72,3256810.44,1456689.21,7814411.37,7814.41,-3.24,-1.28,2024-03-01 05:00:00,0.0,1.9600000000000002
2024-03-01,06:00,99.29,51458625.68,45266507.44,24011656.85,120736789.97,120736.79,-2.8,0.64,2024-03-01 06:00:00,0.0,3.44
2024-03-01,07:00,109.23,63776838.46,63596457.16,28725088.52,156098384.14,156098.38,-2.35,1.82,2024-03-01 07:00:00,0.0,4.17
2024-03-01,08:00,109.23,78846501.23,61360600.17,30161208.97,170368310.37,170368.31,-1.94,1.73,2024-03-01 08:00:00,0.0,3.67
2024-03-01,09:00,109.89,59203191.09,60795724.87,30402615.91,150401531.87,150401.53,-1.4,1.86,2024-03-01 09:00:00,0.0,3.26
2024-03-01,10:00,109.89,41665011.99,30412929.18,14825678.72,86903619.89,86903.62,-1.36,1.06,2024-03-01 10:00:00,0.0,2.42
2024-03-01,11:00,109.89,6794863.0,6209676.59,2540920.67,15545460.26,15545.46,-0.89,-0.39,2024-03-01 11:00:00,0.0,0.5
2024-03-01,12:00,109.89,0.0,0.0,0.0,0.0,0.0,-1.46,-2.26,2024-03-01 12:00:00,0.0,-0.7999999999999998
2024-03-01,13:00,109.89,0.0,0.0,0.0,0.0,0.0,-1.97,-2.91,2024-03-01 13:00:00,0.0,-0.9400000000000002
2024-03-01,14:00,109.89,0.0,0.0,0.0,0.0,0.0,-2.94,-2.57,2024-03-01 14:00:00,0.0,0.3700000000000001
2024-03-01,15:00,109.89,0.0,0.0,0.0,0.0,0.0,-2.89,-3.02,2024-03-01 15:00:00,0.0,-0.1299999999999999
2024-03-01,16:00,109.89,0.0,0.0,0.0,0.0,0.0,-2.84,-1.85,2024-03-01 16:00:00,0.0,0.9899999999999998
2024-03-01,17:00,109.89,0.0,0.0,0.0,0.0,0.0,-3.39,-1.54,2024-03-01 17:00:00,0.0,1.85
2024-03-01,18:00,109.89,31862253.85,27086520.64,14013594.58,72962369.07,72962.37,-2.67,-1.01,2024-03-01 18:00:00,0.0,1.66
2024-03-01,19:00,109.89,58638274.5,58243420.53,22573078.34,139454773.37,139454.77,-2.22,0.72,2024-03-01 19:00:00,0.0,2.9400000000000004
2024-03-01,20:00,109.89,57131113.96,59587885.8,28119595.6,144838595.36,144838.6,-1.84,0.94,2024-03-01 20:00:00,0.0,2.7800000000000002
2024-03-01,21:00,109.89,46985867.87,54172017.38,26280000.36,127437885.61,127437.89,-1.82,0.49,2024-03-01 21:00:00,0.0,2.31
2024-03-01,22:00,109.89,25710600.32,33052739.43,14829059.04,73592398.79,73592.4,-1.15,0.66,2024-03-01 22:00:00,0.0,1.81
2024-03-01,23:00,109.89,6387776.6,5994073.13,2303460.87,14685310.6,14685.31,-1.01,-0.53,2024-03-01 23:00:00,0.0,0.48
2024-03-01,00:00,109.89,0.0,0.0,0.0,0.0,0.0,-1.12,-1.73,2024-03-01 00:00:00,0.0,-0.6099999999999999
2024-03-02,01:00,107.71,0.0,0.0,0.0,0.0,0.0,-1.91,-3.01,2024-03-02 01:00:00,0.0,-1.0999999999999999
2024-03-02,02:00,97.58,0.0,0.0,0.0,0.0,0.0,-2.63,-3.08,2024-03-02 02:00:00,0.0,-0.4500000000000002
2024-03-02,03:00,97.58,0.0,0.0,0.0,0.0,0.0,-3.07,-3.57,2024-03-02 03:00:00,0.0,-0.5
2024-03-02,04:00,95.65,0.0,0.0,0.0,0.0,0.0,-3.38,-3.04,2024-03-02 04:00:00,0.0,0.33999999999999986
2024-03-02,05:00,95.29,0.0,0.0,0.0,0.0,0.0,-3.29,-1.74,2024-03-02 05:00:00,0.0,1.55
2024-03-02,06:00,95.29,25980935.95,28363044.53,11019955.76,65363936.24,65363.94,-2.88,0.35,2024-03-02 06:00:00,0.0,3.23
2024-03-02,07:00,96.29,52881544.25,50665632.55,25224778.92,128771955.72,128771.96,-2.72,1.71,2024-03-02 07:00:00,0.0,4.43
2024-03-02,08:00,99.29,64426050.34,59111368.07,38135431.25,161672849.66,161672.85,-2.44,2.36,2024-03-02 08:00:00,0.0,4.8
2024-03-02,09:00,131.52,75035401.26,69953900.1,30237383.85,175226685.21,175226.69,-1.79,3.11,2024-03-02 09:00:00,0.0,4.9
2024-03-02,10:00,107.71,60638832.5,46872520.48,26496319.87,134007672.85,134007.67,-1.32,1.76,2024-03-02 10:00:00,0.0,3.08
2024-03-02,11:00,107.71,26457480.91,26364572.07,13171891.58,65993944.56,65993.94,-1.02,0.54,2024-03-02 11:00:00,0.0,1.56
2024-03-02,12:00,107.71,5001064.83,4895505.65,2082272.25,11978842.73,11978.84,-0.86,-0.29,2024-03-02 12:00:00,0.0,0.5700000000000001
2024-03-02,13:00,107.71,0.0,0.0,0.0,0.0,0.0,-1.51,-1.88,2024-03-02 13:00:00,0.0,-0.3699999999999999
2024-03-02,14:00,107.71,0.0,0.0,0.0,0.0,0.0,-1.69,-1.85,2024-03-02 14:00:00,0.0,-0.16000000000000014
2024-03-02,15:00,107.71,0.0,0.0,0.0,0.0,0.0,-2.16,-1.12,2024-03-02 15:00:00,0.0,1.04
2024-03-02,16:00,107.87,0.0,0.0,0.0,0.0,0.0,-2.19,-2.08,2024-03-02 16:00:00,0.0,0.10999999999999988
2024-03-02,17:00,110.46,0.0,0.0,0.0,0.0,0.0,-1.87,-0.4,2024-03-02 17:00:00,0.0,1.4700000000000002
2024-03-02,18:00,110.46,0.0,0.0,0.0,0.0,0.0,-2.33,0.06,2024-03-02 18:00:00,0.0,2.39
2024-03-02,19:00,110.46,27176448.33,23326968.49,9900394.49,60403811.31,60403.81,-1.68,1.37,2024-03-02 19:00:00,0.0,3.05
2024-03-02,20:00,110.46,67775404.11,52274657.48,31366759.62,151416821.21,151416.82,-1.79,1.86,2024-03-02 20:00:00,0.0,3.6500000000000004
2024-03-02,21:00,110.46,62977885.63,52604588.5,27859451.05,143441925.18,143441.93,-1.53,2.52,2024-03-02 21:00:00,0.0,4.05
2024-03-02,22:00,110.46,33004839.46,35399175.15,16447114.42,84851129.03,84851.13,-0.87,1.76,2024-03-02 22:00:00,0.0,2.63
2024-03-02,23:00,110.46,0.0,0.0,0.0,0.0,0.0,-0.84,0.88,2024-03-02 23:00:00,0.0,1.72
2024-03-02,00:00,110.46,0.0,0.0,0.0,0.0,0.0,-0.88,-0.73,2024-03-02 00:00:00,0.0,0.15000000000000002
2024-03-03,01:00,99.46,0.0,0.0,0.0,0.0,0.0,-1.4,-1.25,2024-03-03 01:00:00,0.0,0.1499999999999999
2024-03-03,02:00,98.07,0.0,0.0,0.0,0.0,0.0,-1.79,-2.13,2024-03-03 02:00:00,0.0,-0.33999999999999986
2024-03-03,03:00,94.62,0.0,0.0,0.0,0.0,0.0,-2.62,-3.28,2024-03-03 03:00:00,0.0,-0.6599999999999997
2024-03-03,04:00,91.52,0.0,0.0,0.0,0.0,0.0,-2.75,-2.55,2024-03-03 04:00:00,0.0,0.20000000000000018
2024-03-03,05:00,91.52,0.0,0.0,0.0,0.0,0.0,-2.63,-1.47,2024-03-03 05:00:00,0.0,1.16
2024-03-03,06:00,94.62,0.0,0.0,0.0,0.0,0.0,-2.76,-0.08,2024-03-03 06:00:00,0.0,2.6799999999999997
2024-03-03,07:00,96.62,10983485.49,12745076.85,4689624.69,28418187.03,28418.19,-2.39,0.7,2024-03-03 07:00:00,0.0,3.09
2024-03-03,08:00,106.72,58956681.95,50109150.8,21586567.85,130652400.6,130652.4,-2.29,1.88,2024-03-03 08:00:00,0.0,4.17
2024-03-03,09:00,106.82,48333029.47,60890215.5,27601902.83,136825147.8,136825.15,-1.91,2.87,2024-03-03 09:00:00,0.0,4.78
2024-03-03,10:00,106.82,52175108.04,55531549.69,21524034.63,129230692.36,129230.69,-1.65,2.87,2024-03-03 10:00:00,0.0,4.52
2024-03-03,11:00,107.05,36487010.9,31264545.91,16106051.9,83857608.71,83857.61,-1.02,1.25,2024-03-03 11:00:00,0.0,2.27
2024-03-03,12:00,107.05,5989900.54,5957696.59,2453426.96,14401024.09,14401.02,-1.09,-0.35,2024-03-03 12:00:00,0.0,0.7400000000000001
2024-03-03,13:00,107.05,0.0,0.0,0.0,0.0,0.0,-0.77,-0.98,2024-03-03 13:00:00,0.0,-0.20999999999999996
2024-03-03,14:00,107.05,0.0,0.0,0.0,0.0,0.0,-1.02,-1.5,2024-03-03 14:00:00,0.0,-0.48
2024-03-03,15:00,107.05,0.0,0.0,0.0,0.0,0.0,-1.67,-1.25,2024-03-03 15:00:00,0.0,0.41999999999999993
2024-03-03,16:00,107.05,0.0,0.0,0.0,0.0,0.0,-1.76,-1.48,2024-03-03 16:00:00,0.0,0.28
2024-03-03,17:00,107.05,0.0,0.0,0.0,0.0,0.0,-1.86,-0.28,2024-03-03 17:00:00,0.0,1.58
2024-03-03,18:00,107.05,0.0,0.0,0.0,0.0,0.0,-1.69,-0.06,2024-03-03 18:00:00,0.0,1.63
2024-03-03,19:00,107.05,0.0,0.0,0.0,0.0,0.0,-1.84,0.98,2024-03-03 19:00:00,0.0,2.8200000000000003
2024-03-03,20:00,107.05,4547465.92,5162883.16,1766537.53,11476886.61,11476.89,-1.8,0.58,2024-03-03 20:00:00,0.0,2.38
2024-03-03,21:00,107.05,43534379.53,34898370.47,19276272.21,97709022.21,97709.02,-1.55,1.23,2024-03-03 21:00:00,0.0,2.7800000000000002
2024-03-03,22:00,107.05,28499903.2,34323748.92,14643010.57,77466662.69,77466.66,-1.49,1.84,2024-03-03 22:00:00,0.0,3.33
2024-03-03,23:00,106.82,9254340.04,10224152.22,4744565.3,24223057.56,24223.06,-0.99,0.54,2024-03-03 23:00:00,0.0,1.53
2024-03-03,00:00,106.82,0.0,0.0,0.0,0.0,0.0,-0.83,-0.58,2024-03-03 00:00:00,0.0,0.25
2024-03-04,01:00,97.34,0.0,0.0,0.0,0.0,0.0,-1.01,-1.33,2024-03-04 01:00:00,0.0,-0.32000000000000006
2024-03-04,02:00,97.34,0.0,0.0,0.0,0.0,0.0,-1.3,-1.81,2024-03-04 02:00:00,0.0,-0.51
2024-03-04,03:00,87.13,0.0,0.0,0.0,0.0,0.0,-2.1,-2.34,2024-03-04 03:00:00,0.0,-0.23999999999999977
2024-03-04,04:00,82.48,0.0,0.0,0.0,0.0,0.0,-2.44,-2.17,2024-03-04 04:00:00,0.0,0.27
2024-03-04,05:00,92.59,0.0,0.0,0.0,0.0,0.0,-2.59,-1.48,2024-03-04 05:00:00,0.0,1.1099999999999999
2024-03-04,06:00,107.42,0.0,0.0,0.0,0.0,0.0,-2.48,-0.44,2024-03-04 06:00:00,0.0,2.04
2024-03-04,07:00,107.42,0.0,0.0,0.0,0.0,0.0,-2.07,0.42,2024-03-04 07:00:00,0.0,2.4899999999999998
2024-03-04,08:00,107.42,0.0,0.0,0.0,0.0,0.0,-2.36,1.11,2024-03-04 08:00:00,0.0,3.4699999999999998
2024-03-04,09:00,166.65,45520153.16,43958266.03,20993959.68,110472378.87,110472.38,-2.25,1.65,2024-03-04 09:00:00,0.0,3.9
2024-03-04,10:00,167.35,45670052.83,46938140.89,18994658.89,111602852.61,111602.85,-1.97,2.24,2024-03-04 10:00:00,0.0,4.21
2024-03-04,11:00,156.48,40401040.48,39891347.65,17688483.89,97980872.02,97980.87,-1.72,1.8,2024-03-04 11:00:00,0.0,3.52
2024-03-04,12:00,156.48,21753342.54,26399081.16,9502683.21,57655106.91,57655.11,-1.37,0.86,2024-03-04 12:00:00,0.0,2.23
2024-03-04,13:00,156.48,1260990.94,1411947.67,606056.05,3278994.66,3278.99,-0.91,0.29,2024-03-04 13:00:00,0.0,1.2
2024-03-04,14:00,156.48,0.0,0.0,0.0,0.0,0.0,-1.09,-0.32,2024-03-04 14:00:00,0.0,0.77
2024-03-04,15:00,156.48,0.0,0.0,0.0,0.0,0.0,-1.17,-1.01,2024-03-04 15:00:00,0.0,0.15999999999999992
2024-03-04,16:00,156.48,0.0,0.0,0.0,0.0,0.0,-1.23,-0.96,2024-03-04 16:00:00,0.0,0.27
2024-03-04,17:00,156.48,0.0,0.0,0.0,0.0,0.0,-0.99,-0.93,2024-03-04 17:00:00,0.0,0.05999999999999994
2024-03-04,18:00,150.54,0.0,0.0,0.0,0.0,0.0,-1.12,-0.82,2024-03-04 18:00:00,0.0,0.30000000000000016
2024-03-04,19:00,150.54,0.0,0.0,0.0,0.0,0.0,-1.22,0.54,2024-03-04 19:00:00,0.0,1.76
2024-03-04,20:00,146.34,0.0,0.0,0.0,0.0,0.0,-1.17,1.57,2024-03-04 20:00:00,0.0,2.74
